COD FISCAL,COD SIIIR,COD SIIIR SUP,COD SIRUES,SIRUTA LOC SUP,SIRUTA LOCALITATE,cod,judet,lat,lon,nr,nume,nume_ascii,oras,str,wikidata,
18990431,3461101178,,698455,151834,151843,3461101178,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ POROSCHIA,SCOALA GIMNAZIALA POROSCHIA,POROSCHIA,,,
,3462102125,3461100634,,151870,151889,3462102125,TELEORMAN,,,19,ȘCOALA PRIMARĂ NR. 5 ROȘIORI DE VEDE,SCOALA PRIMARA NR 5 ROSIORI DE VEDE,ROSIORI DE VEDE,STEGARULUI,,
,3462102333,3461100498,,152724,152733,3462102333,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL DIDEȘTI,GRADINITA CU PROGRAM NORMAL DIDESTI,DIDEŞTI,,,
,3462102437,3461101124,,155083,153687,3462102437,TELEORMAN,,,108,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 SMÂRDAN,GRADINITA CU PROGRAM NORMAL NR 2 SMARDAN,SMÂRDAN,INDEPENDENȚEI,,
,3462103343,3461101305,,151709,151727,3462103343,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 POIANA,GRADINITA CU PROGRAM NORMAL NR 2 POIANA,POIANA,,,
18991143,3461100661,,699992,154978,154987,3461100661,TELEORMAN,,,,"""ȘCOALA GIMNAZIALĂ """"ALEXANDRU BĂDĂUȚĂ"""" ZÂMBREASCA""",SCOALA GIMNAZIALA ALEXANDRU BADAUTA ZAMBREASCA,ZÂMBREASCA,,,
19039338,3461101314,,698273,151683,151692,3461101314,TELEORMAN,,,15-17,ȘCOALA GIMNAZIALĂ NR. 2 TURNU MĂGURELE,SCOALA GIMNAZIALA NR 2 TURNU MAGURELE,TURNU MĂGURELE,ALEXANDRU FLAHUȚĂ,,
4568322,3461101196,,34114473,151870,151889,3461101196,TELEORMAN,,,40 A,LICEUL TEHNOLOGIC NR. 2 ROȘIORI DE VEDE,LICEUL TEHNOLOGIC NR 2 ROSIORI DE VEDE,ROSIORI DE VEDE,OLTULUI,,
,3462103506,3461100982,,154308,154335,3462103506,TELEORMAN,,,197,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 UDENI,GRADINITA CU PROGRAM NORMAL NR 2 UDENI,UDENI,ȘOS. GRATIEI,,
,3462102265,3461100123,,154184,154193,3462102265,TELEORMAN,,,128 B,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 SEGARCEA VALE,GRADINITA CU PROGRAM NORMAL NR 1 SEGARCEA VALE,SEGARCEA-VALE,ȘOS. TURNU MĂGURELE,,
,3462101861,3461103714,,152582,152608,3462101861,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 CIUPERCENI (COSMEȘTI),GRADINITA CU PROGRAM NORMAL NR 2 CIUPERCENI (COSMESTI),CIUPERCENI,,,
4568110,3461103596,,1313624,151790,151807,3461103596,TELEORMAN,,,78,ȘCOALA POSTLICEALĂ SANITARĂ ALEXANDRIA,SCOALA POSTLICEALA SANITARA ALEXANDRIA,ALEXANDRIA,VIITORULUI,,
,3462102595,3461100792,,151932,151950,3462102595,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 RĂDULEȘTI,GRADINITA CU PROGRAM NORMAL NR 2 RADULESTI,RĂDULEŞTI,,,
,3462101481,3461100444,,152332,152341,3462101481,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL BUZESCU,GRADINITA CU PROGRAM NORMAL BUZESCU,BUZESCU,,,
,3462101807,3461103587,,154585,154656,3462101807,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 SLĂVEȘTI,GRADINITA CU PROGRAM NORMAL NR 3 SLAVESTI,SLĂVEŞTI,,,
18990504,3461100815,,698663,152270,152289,3461100815,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ BUJORENI,SCOALA GIMNAZIALA BUJORENI,BUJORENI,,,
19004569,3461100928,,698998,152948,152957,3461100928,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ FURCULEȘTI,SCOALA GIMNAZIALA FURCULESTI,FURCULEŞTI,,,
19066111,3461100548,,1150424,151870,151889,3461100548,TELEORMAN,,,71-73,"""ȘCOALA GIMNAZIALĂ """"ZAHARIA STANCU"""" ROȘIORI DE VEDE""",SCOALA GIMNAZIALA ZAHARIA STANCU ROSIORI DE VEDE,ROSIORI DE VEDE,CARPAȚI,,
18986473,3461103854,,699320,153543,153552,3461103854,TELEORMAN,,,771,"""ȘCOALA GIMNAZIALĂ """"GRIGORE DIMITRIE GHICA"""" PERETU""",SCOALA GIMNAZIALA GRIGORE DIMITRIE GHICA PERETU,PERETU,ADAMIADE,,
4567912,3461101133,,1150395,151790,151807,3461101133,TELEORMAN,,,131,GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 10 ALEXANDRIA,GRADINITA CU PROGRAM PRELUNGIT NR 10 ALEXANDRIA,ALEXANDRIA,Dunării,,
,3462102387,3461100955,,152252,152261,3462102387,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL BRÂNCENI,GRADINITA CU PROGRAM NORMAL BRANCENI,BRÂNCENI,,,
,3462102012,3461101142,,153151,153160,3462102012,TELEORMAN,,,156,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 LUNCA,GRADINITA CU PROGRAM NORMAL NR 1 LUNCA,LUNCA,PRINCIPALĂ,,
18999830,3461101427,,699277,153473,153482,3461101427,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ NR. 1 OLTENI,SCOALA GIMNAZIALA NR 1 OLTENI,OLTENI,,,
,3462103542,3461100643,,151870,151889,3462103542,TELEORMAN,,,9,GRĂDINIȚA CU PROGRAM NORMAL NR. 7 ROȘIORI DE VEDE,GRADINITA CU PROGRAM NORMAL NR 7 ROSIORI DE VEDE,ROSIORI DE VEDE,plt. RĂDULESCU,,
,3462103198,3461100512,,153865,153892,3462103198,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 RĂDOIEȘTI DEAL,GRADINITA CU PROGRAM NORMAL NR 1 RADOIESTI DEAL,RĂDOIEŞTI-DEAL,,,
,3462102577,3461103777,,152993,153017,3462102577,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 PĂULEASCA,GRADINITA CU PROGRAM NORMAL NR 2 PAULEASCA,PĂULEASCA,,,
18994972,3461100756,,34699667,154344,154353,3461100756,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ SLOBOZIA MÂNDRA,SCOALA GIMNAZIALA SLOBOZIA MANDRA,SLOBOZIA MÂNDRA,,,
18990520,3461100747,,699112,153204,153213,3461100747,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ MAVRODIN,SCOALA GIMNAZIALA MAVRODIN,MAVRODIN,,,
,3462102722,3461101151,,153339,153357,3462102722,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 CERNETU,GRADINITA CU PROGRAM NORMAL NR 2 CERNETU,CERNETU,,,
18986457,3461100123,,699734,154184,154193,3461100123,TELEORMAN,,,2,ȘCOALA GIMNAZIALĂ SEGARCEA VALE,SCOALA GIMNAZIALA SEGARCEA VALE,SEGARCEA-VALE,ȘCOLII,,
18991127,3461100132,,699473,153909,153918,3461100132,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ RĂSMIREȘTI,SCOALA GIMNAZIALA RASMIRESTI,RĂSMIREŞTI,,,
,3462103388,3461100679,,152797,152831,3462103388,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 ODOBEASCA,GRADINITA CU PROGRAM NORMAL NR 2 ODOBEASCA,ODOBEASCA,,,
,3462103153,3461101359,,154914,154923,3462103153,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL VIIȘOARA,GRADINITA CU PROGRAM NORMAL VIISOARA,VIIŞOARA,,,
,3452100068,3471100458,,151978,151987,3452100068,TELEORMAN,,,5,CLUBUL COPIILOR ZIMNICEA,CLUBUL COPIILOR ZIMNICEA,ZIMNICEA,PRIMAVERII,,
18990571,3461100512,,699459,153865,153892,3461100512,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ RĂDOIEȘTI DEAL,SCOALA GIMNAZIALA RADOIESTI DEAL,RĂDOIEŞTI-DEAL,,,
,3462102324,3461101246,,154852,154861,3462102324,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 VEDEA,GRADINITA CU PROGRAM NORMAL NR 1 VEDEA,VEDEA,,,
,3462103022,3461100652,,152564,152573,3462103022,TELEORMAN,,,196,GRĂDINIȚA CU PROGRAM NORMAL CONȚEȘTI,GRADINITA CU PROGRAM NORMAL CONTESTI,CONŢEŞTI,ȘOSEAUA ALEXANDRIEI,,
,3462101626,3461103768,,155127,152056,3462101626,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 CLĂNIȚA,GRADINITA CU PROGRAM NORMAL NR 2 CLANITA,CLĂNIŢA,,,
,3462102826,3461100593,,154996,153222,3462102826,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 NENCIULEȘTI,GRADINITA CU PROGRAM NORMAL NR 1 NENCIULESTI,NENCIULEŞTI,,,
19060771,3461101092,,34698340,151978,151987,3461101092,TELEORMAN,,,11,ȘCOALA GIMNAZIALĂ NR. 2 ZIMNICEA,SCOALA GIMNAZIALA NR 2 ZIMNICEA,ZIMNICEA,01.mai,,
,3462103013,3461101237,,153936,153954,3462103013,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 BĂNEASA,GRADINITA CU PROGRAM NORMAL NR 2 BANEASA,BĂNEASA,,,
18999805,3461101228,,699227,153384,153393,3461101228,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ MOȘTENI (MOȘTENI),SCOALA GIMNAZIALA MOSTENI (MOSTENI),MOŞTENI,,,
,3462101703,3461100973,,152500,152519,3462101703,TELEORMAN,,,42,GRĂDINIȚA CU PROGRAM NORMAL CERVENIA,GRADINITA CU PROGRAM NORMAL CERVENIA,CERVENIA,PRIMARILOR,,
,3462102202,3461100557,,154139,154157,3462102202,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 NĂVODARI,GRADINITA CU PROGRAM NORMAL NR 2 NAVODARI,NĂVODARI,,,
,3462102559,3461101273,,154736,154745,3462102559,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL TRAIAN,GRADINITA CU PROGRAM NORMAL TRAIAN,TRAIAN,,,
4652724,3461101282,,694368,151870,151889,3461101282,TELEORMAN,,,37,GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 4 ROȘIORI DE VEDE,GRADINITA CU PROGRAM PRELUNGIT NR 4 ROSIORI DE VEDE,ROSIORI DE VEDE,I.L. CARAGIALA,,
,3462102618,3461100887,,152234,152243,3462102618,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL BRAGADIRU,GRADINITA CU PROGRAM NORMAL BRAGADIRU,BRAGADIRU,,,
,3462102532,3461101291,,152662,152671,3462102532,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 CRÂNGU,GRADINITA CU PROGRAM NORMAL NR 1 CRANGU,CRÂNGU,,,
,3462103221,3461101056,,153972,154004,3462103221,TELEORMAN,,,44,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 CIURARI,GRADINITA CU PROGRAM NORMAL NR 2 CIURARI,CIURARI,AVIAT. IRINA BURNAIA,,
,3462101576,3461100738,,153400,153428,3462101576,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 ZIMNICELE,GRADINITA CU PROGRAM NORMAL NR 2 ZIMNICELE,ZIMNICELE,,,
18990423,3461100955,,698651,152252,152261,3461100955,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ BRÂNCENI,SCOALA GIMNAZIALA BRANCENI,BRÂNCENI,,,
,3462100281,3461101083,,152127,152136,3462100281,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 BOGDANA,GRADINITA CU PROGRAM NORMAL NR 1 BOGDANA,BOGDANA,,,
,3462103031,3461100711,,153623,153678,3462103031,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 DUDU,GRADINITA CU PROGRAM NORMAL NR 2 DUDU,DUDU,,,
18999791,3461103619,,698742,152467,152476,3461103619,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ CĂLMĂȚUIU DE SUS,SCOALA GIMNAZIALA CALMATUIU DE SUS,CĂLMĂŢUIU DE SUS,,,
,3462102609,3461100792,,151932,151941,3462102609,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 CREVENICU,GRADINITA CU PROGRAM NORMAL NR 1 CREVENICU,CREVENICU,,,
,3462102514,3461100702,,153561,153570,3462102514,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ PIATRA,SCOALA GIMNAZIALA PIATRA,PIATRA,,,
18995013,3461103569,,698730,152412,152458,3461103569,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ NICOLAE BĂLCESCU,SCOALA GIMNAZIALA NICOLAE BALCESCU,NICOLAE BĂLCESCU,,,
4568357,3461100186,,1182702,151978,151987,3461100186,TELEORMAN,,,30,LICEUL TEORETIC ZIMNICEA,LICEUL TEORETIC ZIMNICEA,ZIMNICEA,MIHAI VITEAZUL,,
4568241,3461100878,,34807549,151870,151889,3461100878,TELEORMAN,,,7,"""LICEUL TEHNOLOGIC """"EMIL RACOVIȚĂ"""" ROȘIORI DE VEDE""",LICEUL TEHNOLOGIC EMIL RACOVITA ROSIORI DE VEDE,ROSIORI DE VEDE,I.L. CARAGIALE,,
,3462102749,3461103899,,151996,152001,3462102749,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 BALACI,GRADINITA CU PROGRAM NORMAL NR 1 BALACI,BALACI,ARGESULUI,,
,3462102862,3461101332,,153696,153767,3462102862,TELEORMAN,,,20,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 VĂTAȘI,GRADINITA CU PROGRAM NORMAL NR 2 VATASI,VĂTAŞI,DÂMBOVNICULUI,,
18995064,3461100982,,699655,154308,154317,3461100982,TELEORMAN,,,1,ȘCOALA GIMNAZIALĂ SÂRBENII DE JOS,SCOALA GIMNAZIALA SARBENII DE JOS,SÂRBENII DE JOS,PRIMĂRIEI,,
,3462101567,3461100738,,153400,153419,3462101567,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 NĂSTURELU,GRADINITA CU PROGRAM NORMAL NR 1 NASTURELU,NĂSTURELU,BISERICII,,
,3462103447,3461103655,,154460,154479,3462103447,TELEORMAN,,,5,GRĂDINIȚA CU PROGRAM NORMAL SUHAIA,GRADINITA CU PROGRAM NORMAL SUHAIA,SUHAIA,NICOLAE IORGA,,
,3462103058,3461100711,,153623,153669,3462103058,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 BRÂNCOVEANCA,GRADINITA CU PROGRAM NORMAL NR 3 BRANCOVEANCA,BRÂNCOVEANCA,,,
18987304,3461103768,,698534,155127,152065,3461103768,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ FRĂSINET,SCOALA GIMNAZIALA FRASINET,FRĂSINET,,,
,3462102093,3461100697,,152760,152779,3462102093,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 DOBROTEȘTI,GRADINITA CU PROGRAM NORMAL NR 1 DOBROTESTI,DOBROTEŞTI,,,
,3462102351,3461103705,,154415,154424,3462102351,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 STEJARU,GRADINITA CU PROGRAM NORMAL NR 1 STEJARU,STEJARU,,,
18990580,3461100869,,699526,154013,154022,3461100869,TELEORMAN,,,,"""ȘCOALA GIMNAZIALĂ """"ANGHEL MANOLACHE"""" SCRIOAȘTEA""",SCOALA GIMNAZIALA ANGHEL MANOLACHE SCRIOASTEA,SCRIOAŞTEA,,,
,3462101531,3461103619,,152467,152476,3462101531,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 CĂLMĂȚUIU DE SUS,GRADINITA CU PROGRAM NORMAL NR 1 CALMATUIU DE SUS,CĂLMĂŢUIU DE SUS,,,
18995072,3461100218,,699057,153062,153080,3461100218,TELEORMAN,,,102,ȘCOALA GIMNAZIALĂ CIURARI DEAL (GRATIA),SCOALA GIMNAZIALA CIURARI DEAL (GRATIA),CIURARI-DEAL,ȘOS. LIBERTĂȚII,,
19027325,3461100973,,698766,152500,152519,3461100973,TELEORMAN,,,16,ȘCOALA GIMNAZIALĂ CERVENIA,SCOALA GIMNAZIALA CERVENIA,CERVENIA,ȘCOLII,,
,3462103465,3461103637,,152350,152387,3462103465,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 COPĂCEANCA,GRADINITA CU PROGRAM NORMAL NR 2 COPACEANCA,COPĂCEANCA,,,
18995080,3461103714,,698821,152582,152608,3461103714,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ NR. 1 CIUPERCENI (COSMEȘTI),SCOALA GIMNAZIALA NR 1 CIUPERCENI (COSMESTI),CIUPERCENI,,,
,3462101463,3461101106,,154521,154530,3462101463,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 TALPA OGRĂZILE,GRADINITA CU PROGRAM NORMAL NR 1 TALPA OGRAZILE,TALPA-OGRĂZILE,,,
19039346,3461100539,,698261,151683,151692,3461100539,TELEORMAN,,,1,"""ȘCOALA GIMNAZIALĂ """"MIRCEA CEL BĂTRÂN"""" TURNU MĂGURELE""",SCOALA GIMNAZIALA MIRCEA CEL BATRAN TURNU MAGURELE,TURNU MĂGURELE,AVANTULUI,,
,3462101992,3461101142,,153151,153188,3462101992,TELEORMAN,,,118,ȘCOALA GIMNAZIALĂ NR. 2 PRUNDU,SCOALA GIMNAZIALA NR 2 PRUNDU,PRUNDU,PRINCIPALĂ,,
,3462103248,3461100471,,154834,154843,3462103248,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL ȚIGĂNEȘTI,GRADINITA CU PROGRAM NORMAL TIGANESTI,ŢIGĂNEŞTI,,,
,3462102116,3461100697,,152760,152788,3462102116,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ NR. 2 MERIȘANI (DOBROTEȘTI),SCOALA GIMNAZIALA NR 2 MERISANI (DOBROTESTI),MERIŞANI,,,
,3462100331,3461103682,,151790,151807,3462100331,TELEORMAN,,,79,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 ALEXANDRIA,GRADINITA CU PROGRAM NORMAL NR 2 ALEXANDRIA,ALEXANDRIA,ION CREANGĂ,,
18995099,3461101011,,699174,153295,153302,3461101011,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ MERENII DE JOS,SCOALA GIMNAZIALA MERENII DE JOS,MERENII DE JOS,,,
,3462100272,3461101083,,152127,152154,3462100272,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 ULMENI,GRADINITA CU PROGRAM NORMAL NR 2 ULMENI,ULMENI,,,
,3452101327,3471100458,,151870,151889,3452101327,TELEORMAN,,,37,CLUBUL COPIILOR ROȘIORI DE VEDE,CLUBUL COPIILOR ROSIORI DE VEDE,ROSIORI DE VEDE,ION LUCA CARAGIALE,,
,3462100299,3461101083,,152127,152163,3462100299,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 URLUIU,GRADINITA CU PROGRAM NORMAL NR 3 URLUIU,URLUIU,,,
,3462102758,3461100105,,154932,154969,3462102758,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 VÂRTOAPELE DE JOS,GRADINITA CU PROGRAM NORMAL NR 2 VARTOAPELE DE JOS,VÂRTOAPELE DE JOS,,,
18987312,3461103881,,698778,152528,152537,3461103881,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ CIOLĂNEȘTII DIN DEAL,SCOALA GIMNAZIALA CIOLANESTII DIN DEAL,CIOLĂNEŞTII DIN DEAL,,,
,3462101472,3461101074,,151978,151987,3462101472,TELEORMAN,,,5,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 ZIMNICEA,GRADINITA CU PROGRAM NORMAL NR 1 ZIMNICEA,ZIMNICEA,PRIMĂVERII,,
,3462102401,3461100218,,153062,153071,3462102401,TELEORMAN,,,10,ȘCOALA PRIMARĂ GRATIA,SCOALA PRIMARA GRATIA,GRATIA,ȘOS. TUDOR VLADIMIRESCU,,
,3462102921,3461101178,,151834,151843,3462102921,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM PRELUNGIT POROSCHIA,GRADINITA CU PROGRAM PRELUNGIT POROSCHIA,POROSCHIA,,,
4568020,3461101201,,1213903,151790,151807,3461101201,TELEORMAN,,,133,"""LICEUL TEORETIC """"CONSTANTIN NOICA"""" ALEXANDRIA""",LICEUL TEORETIC CONSTANTIN NOICA ALEXANDRIA,ALEXANDRIA,DUNĂRII,,
,3462101721,3461100209,,154068,154111,3462101721,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 SCURTU SLĂVEȘTI,GRADINITA CU PROGRAM NORMAL NR 2 SCURTU SLAVESTI,SCURTU-SLĂVEŞTI,,,
,3462101911,3461100159,,151683,151692,3462101911,TELEORMAN,,,22,GRĂDINIȚA CU PROGRAM NORMAL NR. 6 TURNU MĂGURELE,GRADINITA CU PROGRAM NORMAL NR 6 TURNU MAGURELE,TURNU MĂGURELE,Abatorului,,
,3462101644,3461100503,,153507,153516,3462101644,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ NR. 2 ORBEASCA DE JOS,SCOALA GIMNAZIALA NR 2 ORBEASCA DE JOS,ORBEASCA DE JOS,,,
18990539,3461101219,,699100,155145,153197,3461101219,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ SAELELE,SCOALA GIMNAZIALA SAELELE,SAELELE,,,
19082079,3461100616,,1124009,151790,151807,3461100616,TELEORMAN,,,60 BIS,ȘCOALA GIMNAZIALĂ NR. 7 ALEXANDRIA,SCOALA GIMNAZIALA NR 7 ALEXANDRIA,ALEXANDRIA,1907,,
18995820,3461103637,,698699,152350,152369,3461103637,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ CĂLINEȘTI,SCOALA GIMNAZIALA CALINESTI,CĂLINEŞTI,,,
,3462102179,3461100964,,151905,151914,3462102179,TELEORMAN,,,199,GRĂDINIȚA CU PROGRAM NORMAL NR. 6 VIDELE (PARISEȘTI),GRADINITA CU PROGRAM NORMAL NR 6 VIDELE (PARISESTI),VIDELE,PLANTELOR,,
RO30741847,3461203947,,,151978,151987,3461203947,TELEORMAN,,,,"""GRĂDINIȚA CU PROGRAM PRELUNGIT """"LION KING"""" ZIMNICEA""",GRADINITA CU PROGRAM PRELUNGIT LION KING ZIMNICEA,ZIMNICEA,"""VLAD ȚEPEȘ"," BL. XXIIID PARTER""",
18980241,3461101083,,34698572,152127,152136,3461101083,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ BOGDANA,SCOALA GIMNAZIALA BOGDANA,BOGDANA,,,
,3462100435,3461101038,,153240,153259,3462100435,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 MĂGURA,GRADINITA CU PROGRAM NORMAL NR 1 MAGURA,MĂGURA,,,
,3462103212,3461100512,,153865,153874,3462103212,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 RĂDOIEȘTI VALE,GRADINITA CU PROGRAM NORMAL NR 2 RADOIESTI VALE,RĂDOIEŞTI-VALE,,,
4567939,3461103872,,700143,151790,151807,3461103872,TELEORMAN,,,1 BIS,CENTRUL ȘCOLAR DE EDUCAȚIE INCLUZIVĂ ALEXANDRIA,CENTRUL SCOLAR DE EDUCATIE INCLUZIVA ALEXANDRIA,ALEXANDRIA,LIBERTĂȚII,,
,3462102473,3461100806,,151736,151745,3462102473,TELEORMAN,,,179,ȘCOALA GIMNAZIALĂ NR. 2 ISLAZ,SCOALA GIMNAZIALA NR 2 ISLAZ,ISLAZ,DUNĂRII,,
19060780,3461101065,,698352,151978,151987,3461101065,TELEORMAN,,,30,ȘCOALA GIMNAZIALĂ NR. 3 ZIMNICEA,SCOALA GIMNAZIALA NR 3 ZIMNICEA,ZIMNICEA,EROILOR,,
,3462100783,3461101074,,151978,151987,3462100783,TELEORMAN,,,14,GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 5 ZIMNICEA,GRADINITA CU PROGRAM PRELUNGIT NR 5 ZIMNICEA,ZIMNICEA,ȘTEFAN CEL MARE,,
,3462101766,3461103845,,152868,152877,3462101766,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 DRĂGĂNEȘTI DE VEDE,GRADINITA CU PROGRAM NORMAL NR 1 DRAGANESTI DE VEDE,DRĂGĂNEŞTI DE VEDE,,,
,3462102342,3461103705,,154415,154451,3462102342,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 SOCETU,GRADINITA CU PROGRAM NORMAL NR 2 SOCETU,SOCETU,,,
,3462101775,3461103845,,152868,152895,3462101775,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 VĂCĂREȘTI,GRADINITA CU PROGRAM NORMAL NR 2 VACARESTI,VĂCĂREŞTI,,,
,3462103293,3461101056,,153972,153981,3462103293,TELEORMAN,,,2,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 SĂCENI,GRADINITA CU PROGRAM NORMAL NR 1 SACENI,SĂCENI,DUNĂRII,,
,3462103284,3461101427,,153473,153482,3462103284,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 OLTENI,GRADINITA CU PROGRAM NORMAL NR 1 OLTENI,OLTENI,,,
,3462100358,3461103628,,151790,151807,3462100358,TELEORMAN,,,15,GRĂDINIȚA CU PROGRAM NORMAL NR. 3 ALEXANDRIA,GRADINITA CU PROGRAM NORMAL NR 3 ALEXANDRIA,ALEXANDRIA,MIHĂIȚĂ FILIPESCU,,
,3462102482,3461103741,,155154,154362,3462102482,TELEORMAN,,,3,GRĂDINIȚA CU PROGRAM NORMAL UDA CLOCOCIOV,GRADINITA CU PROGRAM NORMAL UDA CLOCOCIOV,UDA-CLOCOCIOV,STR. ȘCOLII,,
,3462101662,3461100503,,153507,153534,3462101662,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 1 ORBEASCA DE SUS,GRADINITA CU PROGRAM NORMAL NR 1 ORBEASCA DE SUS,ORBEASCA DE SUS,,,
4568098,3481100169,,3400031,151790,151807,3481100169,TELEORMAN,,,15,CLUBUL SPORTIV ȘCOLAR ALEXANDRIA,CLUBUL SPORTIV SCOLAR ALEXANDRIA,ALEXANDRIA,CARPAȚI,,
,3462101594,3461100082,,153437,153446,3462101594,TELEORMAN,,,,GRĂDINIȚA CU PROGRAM NORMAL NR. 2 NECȘEȘTI,GRADINITA CU PROGRAM NORMAL NR 2 NECSESTI,NECŞEŞTI,,,
18987460,3461103655,,699710,154460,154479,3461103655,TELEORMAN,,,123,ȘCOALA GIMNAZIALĂ SUHAIA,SCOALA GIMNAZIALA SUHAIA,SUHAIA,ȘOS. DUNĂRII,,
18990440,3461100901,,698417,151763,151772,3461100901,TELEORMAN,,,,ȘCOALA GIMNAZIALĂ LIȚA,SCOALA GIMNAZIALA LITA,LIŢA,,,
